,X,StateAbbr,CityName,GeographicLevel,PopulationCount,GeoLocation,CityFIPS,TractFIPS,ACCESS2,percentACCESS2,leastACCESS2,posACCESS2,ARTHRITIS,BINGE,BPHIGH,BPMED,CANCER,CASTHMA,CHD,CHECKUP,CHOLSCREEN,COLON_SCREEN,COPD,COREM,COREW,CSMOKING,DENTAL,DIABETES,HIGHCHOL,KIDNEY,LPA,MAMMOUSE,MHLTH,OBESITY,PAPTEST,PHLTH,SLEEP,STROKE,TEETHLOST,Lat,Long,avgOutcome,sdOutcome,avgBehavior,sdBehavior,avgPrevent,sdPrevent,sdPHLTH,sdMHLTH,sdACCESS2,sdCANCER,sdMAMMOUSE,sdCOPD
310,311,MO,Lee's Summit,City,91364,"38.9170508128, -94.3814865856",2941348,NA,10.1,one,0.042,89.9,22.8,17.4,27.2,61.8,6.6,8.9,5.3,67.6,73.3,68.5,5.4,41.9,43.2,17.6,68.8,7.7,32.9,2,18,77.9,9.9,27.5,84,9.7,30.4,2.3,11.9,38.91705081,-94.38148659,11.73846154,9.717298876,22.18,6.268333112,59.71,22.06809915,2.409900215,1.572622923,2.79,1.783228746,2.496578611,1.873651896
311,312,MO,O'Fallon,City,79329,"38.7852244161, -90.7176856736",2954074,NA,10.4,one,0.052,89.6,23.8,17.6,26.1,60.7,6.4,8.6,5.4,68.6,75.1,67.7,5.7,40.5,42.5,17.8,66.2,7.7,32.8,2.1,20.5,76.5,10.4,24.9,83,10.1,32.4,2.3,13,38.78522442,-90.71768567,11.87692308,9.636835048,22.64,6.200241931,59.12,21.96045942,1.339628778,1.129170632,2.09,1.046095497,1.563531765,0.980480548
312,313,MO,St. Joseph,City,76780,"39.7598312179, -94.8209246813",2964550,NA,16.6,two,0.367,83.4,27.1,15.6,30.8,63.6,6.4,9.9,6.7,65.9,69.9,59.6,8.3,36.4,36.4,24.8,52.5,9.9,35.3,2.4,27.9,70.1,13.4,32.4,77.4,13.9,37.9,3.1,20.9,39.75983122,-94.82092468,14.46923077,10.73618373,27.72,8.38134834,54.84,19.25900655,2.375383264,1.997457623,4.34,1.166182612,2.513773652,1.522958363
313,314,MO,St. Louis,City,319294,"38.6358122615, -90.2451186799",2965000,NA,19.3,three,0.598,80.7,27.9,14.9,35.2,67.8,5.9,11.2,7,71.7,70.6,58.8,8.2,36.5,30.2,24.9,51.9,13.8,31.1,3.3,27.6,71.2,14,37,78.3,15.6,39,4.3,24.4,38.63581226,-90.24511868,15.53076923,10.72391289,28.68,9.760481545,55.63,20.39411952,5.13078127,3.555969128,8.33,1.012701013,3.288466737,2.739428919
314,315,MO,Springfield,City,159498,"37.1942661484, -93.2914273656",2970000,NA,17.6,two,0.462,82.4,27.5,15.1,29.7,64.4,6.4,10.2,6.8,63.5,69.7,58.7,8.6,40.3,34.6,24.4,52,10,32.4,2.4,26.2,68,13.9,35.9,75.6,14.7,34.6,3.2,20,37.19426615,-93.29142737,14.29230769,10.09574676,27.24,8.451212931,54.44,18.32006793,3.159323746,3.206052949,6.12,1.995534811,4.276619397,2.061524104
315,316,MT,Billings,City,104170,"45.7893102609, -108.54882784",3006550,NA,15.4,two,0.302,84.6,23.1,19.6,26.9,52.9,6.3,9.6,5.2,63.4,70.8,60.4,6,38.8,34.1,21.6,62.9,7.7,29.7,2.1,20.3,72.1,10.8,27.6,80.2,11.7,30,2.6,15.7,45.78931026,-108.5488278,12.10769231,9.123820612,23.82,4.679957265,55.1,20.03036584,2.144409016,1.943694605,4.53,1.376864186,2.876161973,1.130930081
316,317,MT,Missoula,City,66788,"46.8694402455, -114.009863843",3050200,NA,14.2,one,0.222,85.8,22.6,20.1,27,52.3,6.3,9.3,5.3,60.6,70.4,60.7,5.9,34.8,32.5,18.3,66.4,7.4,30.6,2.1,17.1,76.2,10.5,25.5,80,11.3,29.4,2.6,13.3,46.86944025,-114.0098638,11.86153846,9.205572448,22.08,5.203076013,54.81,21.32100946,2.093123663,1.738150358,4.1,2.123980147,2.809744947,1.387503754
317,318,NE,Lincoln,City,258379,"40.8096195695, -96.6806742049",3128000,NA,13.5,one,0.18,86.5,22.5,21.8,26.8,58.7,5.8,8.4,5.1,60.8,71.1,63.4,5.5,39.3,32.7,18.6,68.3,7.7,32.8,2.1,18.8,75.8,9.1,27.8,78.7,9,30.7,2.5,10.2,40.80961957,-96.6806742,11.34615385,9.682597395,23.54,5.461501625,56.23,21.07979812,2.455611567,2.535714314,7.09,1.798569743,4.7166539,1.523865148
318,319,NE,Omaha,City,408958,"41.2642309111, -96.0415076441",3137000,NA,16.3,two,0.34,83.7,23.6,20.9,29.2,61,5.7,8.3,5.6,64.8,71.6,62.6,5.7,37.4,35.6,20.4,64.1,9.4,31.4,2.4,22.3,76.4,9.5,30.6,80.9,10.2,32.8,2.9,13.8,41.26423091,-96.04150764,12.13076923,9.725514949,25.4,5.845083404,57.07,20.59638857,3.578526439,2.805903185,9.9,1.501354981,4.194529604,1.806699015
319,320,NV,Henderson,City,257729,"36.0122394916, -115.037392161",3231900,NA,14.2,one,0.22,85.8,21.6,17.6,27.4,53.7,6.2,8.6,5.6,64.2,72.8,63.2,6.2,34.9,30.9,17.7,65.1,8.5,32.1,3,20.5,74,10.6,26.1,81.3,10.5,36.2,2.5,13.4,36.01223949,-115.0373922,12.01538462,9.322003196,23.62,7.833070918,55.43,21.78868463,2.101208444,1.924887912,4.85,2.019162858,2.806799935,1.589171545
320,321,NV,Las Vegas,City,583756,"36.2274148438, -115.262670095",3240000,NA,22.6,three,0.722,77.4,23.1,15.9,29.9,55.5,5.9,9.3,6.5,63.4,70.7,57.5,7.4,32.1,27.6,20.4,56.1,10.8,32.9,3.4,26.2,71.3,12.4,30.3,78,13.5,38.9,3.1,18.2,36.22741484,-115.2626701,13.56923077,9.745886706,26.34,8.912519285,53.48,19.49722487,3.959509765,3.055756099,12.12,2.428829752,4.553839525,2.046207698
321,322,NV,North Las Vegas,City,216961,"36.2891993562, -115.088496088",3251800,NA,25.5,four,0.821,74.5,23.8,14.9,31.5,56.5,5.6,9.7,6.8,64,70.6,55.3,7.9,28.9,24.5,21.4,52,12.5,32.9,3.6,29,71.1,13.2,32.4,77,14.8,41,3.6,22.7,36.28919936,-115.0884961,14.50769231,10.1233609,27.74,10.05226343,52.54,19.72055893,4.62819928,3.138061926,13.4,1.528805056,5.075184726,2.036628867
322,323,NV,Reno,City,225221,"39.5540171998, -119.852733516",3260600,NA,19.6,three,0.617,80.4,22.7,19,28.1,52,6.1,9.3,6.1,60.2,72.3,59.9,7.3,31.9,28,19.3,60.4,8.8,33.6,3,20.3,70.6,12.3,22.8,76.9,13,33.7,2.9,16.3,39.5540172,-119.8527335,13.03846154,9.656046332,23.02,6.154429299,53.18,19.98364887,4.570435741,3.507943432,11.02,1.666832647,5.587678261,2.551253893
323,324,NV,Sparks,City,90264,"39.573373276, -119.713134168",3268400,NA,19.4,three,0.598,80.6,22.7,19.4,27.4,51.6,6,9.3,6,60.4,73,60.3,7.2,31.1,27.2,19.3,60.8,8.7,33.2,3,20.5,70.6,12.2,22.6,77.8,12.8,33.9,2.8,17.3,39.57337328,-119.7131342,12.96923077,9.559060677,23.14,6.159788957,53.22,20.46508137,3.307423678,2.529861188,9.98,1.279729467,4.471879639,1.768912486
324,325,NH,Manchester,City,109565,"42.9844541713, -71.4445313287",3345140,NA,17.6,two,0.46,82.4,25.6,16.4,28.4,59.3,6.4,11.1,5.8,68.7,76.7,65.7,7.1,32.2,32.2,19.8,63.5,9,31.2,2.3,21.6,79.7,12,31.2,82,11.8,36.5,2.7,16.1,42.98445417,-71.44453133,13.03846154,9.61591896,25.1,8.414273587,57.76,22.52199912,2.707310847,2.578768943,7.56,1.116237081,3.378769561,1.562183958
325,326,NH,Nashua,City,86494,"42.7491554459, -71.4909587631",3350260,NA,16.1,two,0.32,83.9,24.4,16.5,27.7,58.8,6.4,10.5,5.4,69.2,77,67.8,6.3,33.4,33.7,17.6,66.7,8.5,31,2.2,19.8,81,11,29.4,83.3,10.7,35.5,2.5,14.1,42.74915545,-71.49095876,12.36153846,9.464190268,23.76,8.306202502,58.7,23.03200672,3.155620569,2.621286667,7.45,1.253804667,3.520175278,1.98649032
326,327,NJ,Camden,City,77344,"39.9361910066, -75.1072961899",3410000,NA,33.9,four,0.948,66.1,27.9,12.1,42.2,64.8,4.8,11.7,8.2,73.7,71.1,49.2,9.2,21.4,16.3,24.9,45,17.8,36.8,3.6,41.6,73.4,17.2,42.2,74.8,20.1,50.8,5.2,30,39.93619101,-75.10729619,18.05384615,12.73038461,34.32,15.56557098,52.36,22.53723832,2.917110242,2.162938763,5.73,0.515547741,2.500900423,1.781171833
327,328,NJ,Clifton,City,84136,"40.8631217425, -74.1575145342",3413690,NA,16.3,two,0.346,83.7,20.6,18.8,27.7,55.3,5.5,8.1,5.4,72.6,76.1,62.1,5.2,33.4,27,16.5,68.7,8.6,36.3,2.3,23.3,78.4,10.8,25.9,83.1,10.6,38.6,2.4,11.6,40.86312174,-74.15751453,11.93076923,10.24494872,24.62,8.64042823,57.3,23.63067686,1.606017331,1.471832758,6.04,1.135414755,1.931105038,0.573294572
328,329,NJ,Elizabeth,City,124969,"40.6664447729, -74.1938679138",3421000,NA,29.3,four,0.895,70.7,23.2,14.7,29.9,58.8,4.9,8.9,7,72.2,72.7,49.7,6.6,25.2,21.1,21.1,53.5,13.1,33.5,3,33.2,75.6,13.8,32.7,79.3,15.3,43.4,3.4,20,40.66644477,-74.19386791,14.04615385,10.00896393,29.02,11.24264204,53.74,21.98642005,2.145922789,1.886812534,6.05,0.687470279,2.323952204,0.911600452
329,330,NJ,Jersey City,City,247597,"40.7188130852, -74.0687740635",3436000,NA,17.8,two,0.479,82.2,20.8,15,31.6,60.9,4.9,8.9,6,76.2,75.5,54.3,5.8,22.6,21.9,16.2,60.8,11.3,33.4,2.6,28.6,75,11.1,25.4,76.5,12.2,43.7,3.1,18.4,40.71881309,-74.06877406,13.08461538,10.20047762,25.78,11.58887397,54.15,24.31932245,3.743897288,2.879503972,6.55,0.695769769,3.148504659,1.97455433
330,331,NJ,Newark,City,277140,"40.7260693449, -74.1752997118",3451000,NA,28.9,four,0.888,71.1,24.8,13.3,39,63.1,4.8,10.9,7.6,74.8,73.9,53,8.4,24,17.5,24,49.8,15.7,36,3.2,35.8,74.7,15.7,37.6,74.5,17.5,48,4.6,25,40.72606934,-74.17529971,16.4,11.76633616,31.74,13.371163,53.42,22.70030837,3.102654269,2.322940923,7.33,0.781199497,4.096630532,1.885027317
331,332,NJ,Passaic,City,69781,"40.8574581109, -74.1281123174",3456550,NA,36.5,four,0.964,63.5,23.6,14.8,33.2,58.2,4.7,9.5,7.4,70,70.9,47.1,7.3,25.5,18.1,21.6,48.7,14.7,38.7,3.3,37.3,72.3,15.3,35.6,74.7,18.1,43.6,3.7,21.5,40.85745811,-74.12811232,15.46153846,11.30682231,30.58,11.93239289,52.2,20.4755681,4.229416867,3.519279709,14.54,1.010304056,4.677048238,1.170704681
332,333,NJ,Paterson,City,146199,"40.9146874977, -74.1624181271",3457000,NA,32.3,four,0.94,67.7,24.4,14.5,35.7,60.6,4.7,10.1,7.3,72.5,72.3,49.3,7.4,24.7,17.5,22.2,49.4,15.1,38.1,3.4,36.3,74.7,15.2,37.3,77.3,17.4,45.7,4,22.4,40.9146875,-74.16241813,15.78461538,11.5676882,31.2,12.5833223,53.06,22.0809722,3.019466514,2.385626149,7.49,0.645145039,3.564322367,1.402439703
333,334,NJ,Trenton,City,84913,"40.2237289981, -74.7639943311",3474000,NA,28.7,four,0.886,71.3,26.4,14.1,38.2,64.5,5.1,11.3,7.9,74.3,75.3,51,8.8,24.6,18,27,47.9,15.2,36.1,3,34.8,73.6,16,39.3,77.5,17.7,45.3,4.7,29.7,40.223729,-74.76399433,16.93076923,12.0416212,32.1,12.07663032,53.54,22.99029747,2.744892226,1.999816658,7,0.756372924,3.102944838,1.626581282
334,335,NJ,Union City,City,66455,"40.7674606884, -74.032293507",3474630,NA,32.6,four,0.945,67.4,21.4,16,30,58.2,4.4,8.8,7.1,72.4,73,46.1,6.1,20.3,17.4,18,51.5,14,34.6,3.4,36,70.7,13.5,31.4,75.6,16.4,43.2,3,20.6,40.76746069,-74.03229351,14.1,10.19452467,28.92,11.68725802,51.78,22.14908074,2.116014258,1.345532429,5.23,0.378550728,2.475527276,0.861010958
335,336,NM,Albuquerque,City,545852,"35.1055025771, -106.647447696",3502000,NA,17,two,0.393,83,22.4,14.5,25.9,54.3,6.1,9.8,5.3,61.1,70.1,63.9,5.4,32.7,32.6,18.8,64.2,9.3,29.2,2.9,20.4,75,11.6,25.5,80.4,12.1,32.8,2.6,14,35.10550258,-106.6474477,12.04615385,8.698238843,22.4,7.020327628,55.13,20.86358071,2.977969597,2.497690861,8.19,1.637193165,3.664461227,1.227263377
336,337,NM,Las Cruces,City,97618,"32.326638797, -106.789465579",3539380,NA,19.9,three,0.658,80.1,23.2,15.7,29.1,57.1,5.7,9.4,5.5,61.2,67.5,55.3,5.8,33.1,25.1,17.9,64,10.3,31.4,3.1,21.1,70.2,12.2,28.8,79.5,13.5,32.2,2.8,14.3,32.3266388,-106.7894656,12.79230769,9.519756784,23.14,7.090345549,53.29,20.24260908,3.293417678,2.455605832,7.29,1.466606059,4.085041819,1.420058684
337,338,NM,Rio Rancho,City,87521,"35.287307935, -106.697981552",3563460,NA,13.2,one,0.19,86.8,21.5,16.2,25.3,53.6,6,9,5.2,61.1,70.4,62,5.3,35.9,29.4,16.2,65.2,8.2,30.5,2.7,18.3,71,10.8,25,81.7,11,31.9,2.4,13.1,35.28730794,-106.6979816,11.61538462,8.852198047,21.52,6.834251971,54.35,21.50308763,1.448433061,1.288005564,2.49,1.479414299,1.957283406,1.000333278
338,339,NM,Santa Fe,City,67947,"35.6662719601, -105.972662995",3570500,NA,17.8,two,0.493,82.2,20.4,14.3,22.8,51.2,5.9,9.1,4.9,59,70.4,58.4,4.9,35.6,27.1,16,66.9,7.9,28.4,2.8,17,70.8,10.9,19.4,82,11.2,27.1,2.4,11.1,35.66627196,-105.972663,10.97692308,8.0894122,18.76,5.014279609,53.92,20.88688052,2.93375493,3.004394929,9.23,2.753814094,4.231143978,1.263461902
339,340,NY,Albany,City,97856,"42.6663969604, -73.7986826267",3601000,NA,14.8,one,0.291,85.2,25.7,15.5,33.4,62.4,5.8,10.9,6,73.8,78.2,62.4,7.1,31.7,28.6,19,60.6,10.9,33.8,2.2,26.1,76.6,13.2,31.1,80.8,13.1,39.7,3.3,16.5,42.66639696,-73.79868263,13.99230769,10.66454105,26.28,9.65101031,56.99,23.5255157,4.604840263,3.516591444,7.08,2.345893302,2.974768252,2.525869233
340,341,NY,Buffalo,City,261310,"42.9014518233, -78.8475237264",3611000,NA,18.3,three,0.525,81.7,27.6,15.6,34.5,63.8,5.6,11.9,6.8,75.8,75.9,58.9,8.6,25.4,24.5,22.8,54.7,12.8,33,2.6,31.2,77.6,15.2,36.3,79.7,15.6,43.6,4.1,22.6,42.90145182,-78.84752373,15.45384615,10.80922564,29.9,11.0140819,55.46,24.11597903,4.595441414,3.239020352,7.04,1.21617093,3.951780879,2.605511224
341,342,NY,Mount Vernon,City,67292,"40.9136008569, -73.8291001676",3649121,NA,16.4,two,0.371,83.6,24.5,14.2,37.5,63.8,5.4,11.4,5.7,74.2,79.7,62.4,6.4,25.8,28.4,18,56.4,12.5,33.4,2.5,28,79.9,13.2,33.5,83.2,13.1,46.7,3.7,17.5,40.91360086,-73.82910017,14.36923077,11.17567184,28.08,12.94553977,57.02,24.80478448,2.766053621,2.782444968,5.53,1.354679997,2.562482349,1.328790507
342,343,NY,New Rochelle,City,77062,"40.9321713141, -73.7843883178",3650617,NA,14.9,two,0.303,85.1,21.6,16.8,30.7,59.3,5.6,9.5,5.2,70.4,79.1,65.2,5.3,30.6,32.9,14.4,64.9,9.3,33.8,2.1,23.3,79.1,11.1,26.7,83.8,10.9,39.9,2.6,13.1,40.93217131,-73.78438832,12.36923077,10.20844296,24.22,10.0542031,58.02,23.68622666,2.678716821,2.364378505,7.89,1.510187626,3.09603433,1.138210793
343,344,NY,New York,City,8175133,"40.694960689, -73.9313850409",3651000,NA,18.3,three,0.522,81.7,22.4,15.5,30.7,59,5.3,10.2,5.6,74.3,77,62.2,6,28.6,26.3,16.8,61.3,11.2,34.1,2.3,28.8,77.9,12.6,26.3,80.7,13.1,41,3.1,15.9,40.69496069,-73.93138504,13.26923077,10.16992172,25.68,10.33571478,56.56,23.55165481,3.994028564,3.175376712,9.22,1.456659901,4.708520306,1.864018958
344,345,NY,Rochester,City,210565,"43.1679802918, -77.6162348882",3663000,NA,20.3,three,0.673,79.7,26.9,14.3,38,65,5.7,12.2,6.9,70.4,76.6,59.1,8.6,26.6,28.1,22.8,55.1,13.3,32.8,2.6,30.1,77.5,15.6,38.6,79.2,16,42.4,4.2,22.7,43.16798029,-77.61623489,15.80769231,11.23168595,29.64,11.46093364,55.79,22.70694705,5.153426303,4.025421894,9.81,1.202133503,3.490695496,2.525782663
345,346,NY,Schenectady,City,66135,"42.8025204414, -73.9275333869",3665508,NA,17.4,two,0.445,82.6,26,16,31.9,60.8,5.9,11.5,6.5,72.4,76.5,60.3,8.3,28.6,29.4,23.2,58,10.8,36.3,2.2,28.6,73.9,15,32.5,79,14.8,41.6,3.5,19.2,42.80252044,-73.92753339,14.76153846,10.81345909,28.38,9.642198919,55.63,22.43771874,3.951132416,3.32927604,6.81,1.359334202,3.448458847,2.061750661
346,347,NY,Syracuse,City,145170,"43.0409202097, -76.1437679213",3673000,NA,19.1,three,0.577,80.9,27.2,14.8,33.3,62.3,5.9,12.1,7,72.6,75,60.4,9.1,28.5,25.6,24.1,54.9,11.8,36,2.4,30.7,75.1,15.8,33.7,77.8,16,39.7,4,21,43.04092021,-76.14376792,15.50769231,10.95083418,28.6,9.543584232,55.13,22.53718162,4.754935058,4.040986978,8.48,1.666379773,4.562113043,2.673648688
347,348,NY,Yonkers,City,195976,"40.9465025597, -73.8636959965",3684000,NA,18.1,three,0.516,81.9,22.4,16,30.8,59.5,5.5,9.8,5.5,69.6,78.5,61.6,5.8,29.7,31.7,16,60.7,10.2,34.1,2.2,26.5,77.3,12.3,28.2,81.4,12.4,41.2,2.8,14.1,40.94650256,-73.863696,12.91538462,10.22854227,25.58,10.43129906,56.81,22.52847334,3.170949014,2.801715161,9.33,1.571076813,3.373189565,1.108629254
348,349,NC,Asheville,City,83393,"35.5708251391, -82.5537350816",3702140,NA,16.7,two,0.381,83.3,24,14.9,33.3,60.8,6.2,8.4,6.1,74.8,76.2,69.6,6.3,36.8,40.9,19,67.5,8.7,33.5,2.3,20.1,81.2,11.4,26.4,84.6,11.2,30.3,2.9,13.9,35.57082514,-82.55373508,12.93846154,10.62540497,22.14,6.147601158,60.91,22.24806858,2.46482146,2.302114042,6.2,2.000160092,2.306710066,1.524698145
349,350,NC,Cary,City,135234,"35.7814978722, -78.8152191642",3710740,NA,12.2,one,0.132,87.8,20.1,15.9,25.8,56.1,5.9,6.9,5,72.2,79,74.2,4.3,43.6,43.8,12.8,73.6,6.8,31.6,2,14.4,83.9,8.5,21.2,87.5,8,27.9,2.1,9.4,35.78149787,-78.81521916,10.49230769,9.31946543,18.44,6.158165311,62.61,23.54010526,2.103364697,1.748884356,5.72,1.914057662,2.217599217,1.436768942
350,351,NC,Charlotte,City,731424,"35.2078721969, -80.8300754645",3712000,NA,19.8,three,0.62,80.2,24.3,14.7,34.7,61.5,5.8,8.4,6.1,74.6,77.1,67.9,6.1,38.2,38.5,16.8,62.2,10.3,36,2.7,20.5,79.8,11.4,27.8,85.1,11.4,34,3.3,15.8,35.2078722,-80.83007546,13.56153846,11.22545756,22.76,8.020785498,60.47,21.4694641,4.15435122,3.480566134,10.8,1.393930265,3.228761851,2.192989207
351,352,NC,Concord,City,79066,"35.3939316958, -80.6352429349",3714100,NA,19.5,three,0.597,80.5,24.6,14,33.8,62,6,8.5,6.5,73.3,76.3,67.1,6.9,39,36.1,20.1,60.5,9.4,34.7,2.5,22.5,80.7,12.1,28.2,83.9,12.3,33.5,3.1,18.5,35.3939317,-80.63524293,13.76153846,10.9240971,23.66,7.496199037,59.84,21.47128315,4.401809939,2.84006966,10.37,1.47154835,4.18930043,2.723125274
352,353,NC,Durham,City,228330,"35.9809147402, -78.9059161097",3719000,NA,20.4,three,0.662,79.6,23.8,13.2,35,63.5,5.7,8.8,6.3,76.6,77.8,69.6,6.2,39.2,38.8,17,65,10.8,31.8,2.6,22.8,84.1,11.6,31.3,85.5,11.8,33.5,3.5,16.4,35.98091474,-78.90591611,13.40769231,10.5364021,23.56,8.798465775,62.05,22.01283716,4.485889688,3.596588758,11.01,1.578033765,3.130632371,2.379306838
353,354,NC,Fayetteville,City,200564,"35.0851309527, -78.9791676456",3722920,NA,19.2,three,0.591,80.8,27.5,13.3,38.8,63.7,5.7,8.9,6.6,78.3,76.6,68.2,6.7,37,39.9,21,63.1,11.8,31.7,2.7,24.1,81.5,12.4,34.6,84.8,12.5,39.9,3.6,18.4,35.08513095,-78.97916765,14.40769231,11.46090903,26.58,10.66991096,61.23,22.0121204,3.930033278,2.199045093,5.43,2.376581106,2.303743485,2.647386723
354,355,NC,Gastonia,City,71741,"35.2472984431, -81.1836588468",3725580,NA,24.6,three,0.78,75.4,28,13.3,35.8,64.1,6,9.6,7.1,73.3,74.6,63.4,8.3,34.3,35.3,24.8,54.5,11.2,37,2.7,28.3,76.6,14.1,32.6,81.8,14.5,38.7,3.7,22.2,35.24729844,-81.18365885,15.4,11.71658369,27.54,9.500157893,58.25,20.25554794,3.788926047,3.198987679,8.91,1.313505069,3.187487081,2.339577032
355,356,NC,Greensboro,City,269666,"36.0960480415, -79.8276833061",3728000,NA,20.6,three,0.675,79.4,23.8,13.6,35.7,63.7,5.7,8.9,6.3,75.3,76.5,68.2,6.7,38.5,37.6,19.8,59.2,10.7,34.2,2.7,22.7,80.6,12.2,32.8,83.2,12.1,35,3.5,16.6,36.09604804,-79.82768331,13.77692308,10.97057837,24.78,8.984542281,60.34,21.25434335,3.884716096,3.243334362,9.43,1.67734489,2.831104188,2.14562045
356,357,NC,Greenville,City,84554,"35.5959211876, -77.3766133673",3728080,NA,19.8,three,0.631,80.2,25.8,12.4,38.9,65.2,5.8,9.3,6.8,76.4,75.8,66.6,7.3,36,36.6,20.4,60.8,11.3,35.5,2.7,24.6,79.3,12.9,32,83.1,13.2,35.7,3.8,18.2,35.59592119,-77.37661337,14.73076923,11.75842851,25.02,9.267793696,59.96,21.6936345,4.527888985,2.979110407,7.84,1.514423409,2.688439605,2.526734523
357,358,NC,High Point,City,104371,"35.9881243803, -79.9932956384",3731400,NA,22.7,three,0.727,77.3,24.5,13.6,35,63.3,5.7,9.1,6.7,74.3,75.9,65.9,7.5,37.5,36,21.5,57,11.1,34.5,2.7,24.6,79,13.1,32.7,81.2,13.3,35.2,3.7,19.2,35.98812438,-79.99329564,14.31538462,10.91320654,25.52,8.722786252,59.28,20.52314682,4.97387493,4.006630395,11.66,1.542577536,4.164664671,2.92821631
358,359,NC,Jacksonville,City,70145,"34.7331103037, -77.3951822819",3734200,NA,19.9,three,0.647,80.1,25.5,14.6,36.8,61.3,5.9,8.4,6.5,74.3,75.5,68.8,6.8,38.7,38,21.5,62,10.3,35.2,2.5,24.2,80.4,12.3,31.6,83.7,12.5,36.7,3.3,17.8,34.7331103,-77.39518228,14.13846154,11.49764747,25.72,8.644478006,60.26,21.21515182,2.917504642,1.536974843,5.21,1.875411066,1.653221962,1.842100251
359,360,NC,Raleigh,City,403892,"35.8322080933, -78.6440243809",3755000,NA,17.8,three,0.524,82.2,22.8,14.5,30.4,59.9,5.8,8.1,5.8,72.7,77.6,70.4,5.6,40.7,39.5,16.7,64.8,9.2,32.2,2.4,18.6,82.8,10.8,27.4,85.8,10.6,31.7,2.9,13.1,35.83220809,-78.64402438,12.28461538,9.92747418,21.78,7.397769934,61.2,21.97705875,3.003454573,2.930721625,8.7,1.764924416,2.475534007,1.528088657
360,361,NC,Wilmington,City,106476,"34.2102758569, -77.8872842368",3774440,NA,19.5,three,0.621,80.5,25.3,15.1,34.7,62.3,6,8.7,6.4,75,76.7,67.6,6.7,40.8,40.4,18.8,65,9.5,34.8,2.4,20.5,81.8,12.4,28.2,83.6,12.2,32.5,3.2,15.5,34.21027586,-77.88728424,13.67692308,11.06835985,23.02,7.134213341,61.27,21.08464686,4.214132919,3.699846888,9.56,1.859392347,3.211540152,2.32247002
361,362,NC,Winston-Salem,City,229617,"36.1029453039, -80.2609889241",3775000,NA,23.8,three,0.755,76.2,25.6,12.7,34.1,66,5.8,9.1,6.7,75.4,76.1,66.6,7.2,41,41,20.5,60.7,11.6,35.1,2.7,24.8,81.1,13,34.8,81.5,13.3,36.3,3.7,17.5,36.1029453,-80.26098892,14.26153846,10.90470376,25.82,9.898838316,61.32,19.71715553,4.555571173,3.845036879,11.71,1.615250519,2.703752717,2.32749531
362,363,ND,Fargo,City,105549,"46.8652457832, -96.8289882328",3825700,NA,9.9,one,0.028,90.1,21.7,23,30.4,60.5,5.9,8.3,5.7,67.4,72.6,63.9,4.5,39.7,37.1,17.7,71.7,7.5,30.8,2.1,18.9,79,8.1,31.7,82.4,8.3,29,2.5,10.3,46.86524578,-96.82898823,11.23846154,9.85600819,24.06,6.143533185,58.42,22.73073299,1.485676053,1.376856323,3.46,1.440057869,2.747253174,0.940744386
363,364,OH,Akron,City,199110,"41.0801444942, -81.5219213688",3901000,NA,17.6,three,0.51,82.4,29,14.8,36.2,66.9,5.7,11.6,7.5,70.1,72.9,56.6,9.4,28.8,26.9,26.8,51.3,13,33,3.3,31,70.1,15.3,37.3,74.7,15.5,44.1,3.9,23.6,41.08014449,-81.52192137,15.92307692,11.11464153,30.8,11.08129054,53.59,21.54403501,3.917848703,3.61168913,7.02,1.705367913,4.161046186,2.359131443
364,365,OH,Canton,City,73007,"40.8080192662, -81.3676594998",3912000,NA,19.2,three,0.617,80.8,30.5,15.6,36.5,65.1,5.9,11.8,7.9,69.3,70.9,55.4,10.3,30.9,26.7,28.1,50.9,13.3,34.3,3.3,32.6,71.6,16.5,38.6,73.7,16.5,41.5,4,24.3,40.80801927,-81.3676595,16.54615385,11.40625672,31.28,10.19494973,53.37,20.65134109,4.343683301,3.590423159,6.47,1.150651989,3.683008803,2.85785557
365,366,OH,Cincinnati,City,296943,"39.1411747124, -84.5060004524",3915000,NA,17.3,two,0.481,82.7,28.7,15.9,36.9,65,5.7,11.4,7.3,72.7,73.2,61.1,8.8,32.9,25,24,58.1,13.8,32.8,3.6,27,74.6,14.7,36.5,78.3,14.9,38.9,4.2,22.3,39.14117471,-84.50600045,15.77692308,11.08641465,28.46,9.399627652,55.82,22.41372595,5.133143824,4.379207163,8.41,1.230193501,4.563233996,3.071849996
366,367,OH,Cleveland,City,396815,"41.4765345821, -81.6805494865",3916000,NA,23.3,three,0.746,76.7,31.8,15.2,38.7,67.1,5.5,13.1,8.3,73.1,72.8,54.6,10.8,26.5,21.1,27.9,48.7,16.8,32.4,4.1,34.2,74.1,17.2,42.1,73.3,18.4,45.4,5.1,28.7,41.47653458,-81.68054949,17.76153846,11.64792817,32.96,12.05043568,53.46,22.29360646,4.535095185,3.483805556,7.13,1.109258543,4.115071661,2.857957175
